8717,1078,2440,3518,2091,642,384,1524,6911,3343,2261,1805,0,226
8349,1232,2302,3534,1904,756,387,2080,7139,3280,2307,1649,0,140
8727,1079,2162,3241,2075,894,330,2033,6948,3337,2241,1796,0,257
8169,1275,2113,3388,1885,712,440,1864,7276,3265,2082,1531,0,108
8441,1400,2348,3748,1782,748,600,1954,7459,3311,2245,1658,0,161
8455,1053,2436,3489,2172,638,418,1764,6822,3308,2147,1654,0,185
8684,1233,2429,3662,1809,602,306,1976,7256,3298,2447,1818,0,270
8641,984,2496,3480,1824,678,479,1629,6925,3289,2366,1868,0,195
9348,1132,2598,3730,2209,687,535,1850,7199,3573,2680,2064,0,138
9407,1202,2561,3763,2254,724,410,1975,7369,3577,2538,1912,0,341
7928,1027,2218,3245,1991,631,513,2075,6818,3086,2105,1540,0,216
8782,1131,2657,3788,2140,670,571,1896,6988,3409,2459,1883,0,81
8744,1222,2173,3395,2042,861,380,1973,7117,3500,2143,1608,0,136
8527,867,2474,3341,2217,652,451,1796,6537,3214,2472,1951,0,148
8313,1173,2390,3563,2081,588,468,1927,7268,3390,2028,1478,0,55
8711,1288,2498,3786,2123,793,320,1771,7476,3492,2074,1517,0,210
8745,1095,2583,3678,2072,636,484,1686,7196,3543,1917,1549,0,110
8980,1164,2367,3531,2284,822,309,1819,7568,3613,2168,1637,0,117
9011,1173,2439,3612,2279,672,480,1693,7168,3643,2132,1587,0,138
8926,1041,2450,3491,2260,616,621,1556,7025,3427,2259,1819,0,253
8007,1194,2439,3633,1630,536,349,1867,7104,3120,1999,1499,0,268
8176,1350,2352,3702,1553,773,461,1984,7380,3262,2067,1526,0,126
8113,1210,2421,3631,1899,546,357,1646,6867,3191,2108,1566,0,165
9732,1137,2376,3513,2064,854,375,2049,7427,3767,2606,1944,0,254
8366,1074,2432,3506,2058,656,571,1769,6894,3273,2020,1491,0,329
9197,1083,2564,3647,2398,705,393,2137,7079,3498,2364,1868,0,333
8440,1132,2393,3525,2053,824,498,1873,7076,3347,2223,1601,0,145
8229,1156,2196,3352,1803,756,400,1543,6977,3183,2278,1744,0,119
8608,1187,2366,3553,1749,670,373,1819,7061,3256,2329,1839,0,257
8609,1297,2172,3469,2018,863,317,1904,7216,3321,2104,1596,0,371
8237,1167,2168,3335,2025,619,526,1866,7342,3366,1857,1379,0,126
8641,1512,2392,3904,1937,736,615,1834,7580,3473,2009,1471,0,224
8328,1185,2489,3674,2130,634,382,1905,6947,3312,2049,1503,0,201
8330,1171,2329,3500,1792,643,367,1977,7102,3220,2268,1693,0,197
8358,1058,2309,3367,1755,692,482,1582,6761,3187,2267,1757,0,227
9194,1088,2558,3646,2202,673,582,1852,7219,3553,2397,1861,0,227
9135,1294,2549,3843,2065,753,410,1983,7352,3476,2463,1858,0,325
8549,1054,2354,3408,1957,727,618,1763,7189,3348,2162,1615,0,238
8524,1229,2552,3781,2010,729,608,1799,7090,3377,2246,1652,0,118
8737,1282,2257,3539,1877,775,448,1952,7128,3380,2263,1772,0,205
8877,1097,2543,3640,2188,715,448,1746,6866,3379,2490,1961,0,158
8395,1069,2345,3414,2011,713,422,1852,7301,3364,1956,1521,0,146
8814,1290,2344,3634,2084,806,278,1807,7272,3392,2221,1648,0,382
8502,1076,2436,3512,1999,647,458,1862,7093,3453,1912,1486,0,110
9030,1095,2508,3603,2161,639,473,1790,7210,3512,2374,1831,0,175
8625,1290,2283,3573,2133,783,410,1804,7205,3475,1952,1431,0,244
8832,929,2496,3425,2349,615,536,1580,6887,3425,2119,1699,0,283
8141,1234,2265,3499,1683,649,355,2302,7271,3164,2171,1530,0,283
8626,1266,2564,3830,1735,651,565,2039,7282,3352,2360,1784,0,138
8252,1293,2316,3608,1941,580,249,1747,7211,3267,1957,1426,0,292
9014,1219,2384,3603,2010,693,383,2056,7212,3474,2465,1768,0,298
8531,985,2532,3517,2115,682,543,1699,6744,3280,2090,1584,0,387
8836,1220,2455,3675,2144,615,403,2045,7022,3371,2399,1837,0,257
8783,1183,2360,3543,2242,847,491,1920,7329,3544,2177,1562,0,133
8546,1103,2288,3391,2013,782,431,1778,6994,3309,2304,1741,0,187
8495,1134,2384,3518,1688,609,350,2011,6850,3127,2476,1908,0,333
8392,1050,2113,3163,2084,863,393,1978,6924,3268,2081,1544,0,312
8046,940,2204,3144,2001,649,455,2028,6529,3043,2247,1794,0,166
8431,1291,2506,3797,1872,693,526,1892,7084,3272,2258,1732,0,155
